city,timestamp,temperature,season
New York,2010-03-22,9.195015833151285,spring
New York,2010-03-23,6.85447285985285,spring
New York,2010-03-24,9.7079567847817,spring
New York,2010-03-25,8.238020588719003,spring
New York,2010-03-26,12.495112045903166,spring
New York,2010-03-27,3.2063249126119295,spring
New York,2010-03-28,7.853295317074579,spring
New York,2010-03-29,8.734668742701869,spring
New York,2010-03-30,16.19437932184075,spring
New York,2010-03-31,6.584946962483144,spring
New York,2010-04-01,7.463377385205102,spring
New York,2010-04-02,4.027067641355366,spring
New York,2010-04-03,10.21040095162397,spring
New York,2010-04-04,4.628656347965544,spring
New York,2010-04-05,11.509276282865617,spring
New York,2010-04-06,13.65845834900035,spring
New York,2010-04-07,10.569678908216158,spring
New York,2010-04-08,13.236079816663409,spring
New York,2010-04-09,6.285878362897993,spring
New York,2010-04-10,9.963247101939086,spring
New York,2010-04-11,8.574893883492047,spring
New York,2010-04-12,13.102324668905272,spring
New York,2010-04-13,16.100988672897138,spring
New York,2010-04-14,12.468663600756006,spring
New York,2010-04-15,12.576160751546901,spring
New York,2010-04-16,15.10628417222536,spring
New York,2010-04-17,7.011867913303597,spring
New York,2010-04-18,11.91440655480363,spring
New York,2010-04-19,4.361459427830992,spring
New York,2010-04-20,18.957107021018466,spring
New York,2010-04-21,11.812500417448053,spring
New York,2010-04-22,19.142848082622145,spring
New York,2010-04-23,-2.503661945855951,spring
New York,2010-04-24,1.2182862154151834,spring
New York,2010-04-25,8.463713156935196,spring
New York,2010-04-26,6.065815423260923,spring
New York,2010-04-27,5.334474241262411,spring
New York,2010-04-28,6.468242880412765,spring
New York,2010-04-29,18.313944615369344,spring
New York,2010-04-30,1.930754456328561,spring
New York,2010-05-01,10.937678467473237,spring
New York,2010-05-02,12.786397355908733,spring
New York,2010-05-03,10.432783514150428,spring
New York,2010-05-04,20.059535850817433,spring
New York,2010-05-05,3.6544209954035285,spring
New York,2010-05-06,6.367476465503849,spring
New York,2010-05-07,14.345779434824523,spring
New York,2010-05-08,21.30448880020792,spring
New York,2010-05-09,9.191212632707675,spring
New York,2010-05-10,14.664312836382845,spring
New York,2010-05-11,15.430053397236069,spring
New York,2010-05-12,11.759579818560502,spring
New York,2010-05-13,5.1010767013110705,spring
New York,2010-05-14,19.555381031536882,spring
New York,2010-05-15,6.507876068269622,spring
New York,2010-05-16,9.89223552731187,spring
New York,2010-05-17,4.364453020724702,spring
New York,2010-05-18,10.124763432675353,spring
New York,2010-05-19,15.778554442118265,spring
New York,2010-05-20,8.695069355579292,spring
New York,2010-05-21,5.497930624779529,spring
New York,2010-05-22,11.189844511852131,spring
New York,2010-05-23,8.43676628275713,spring
New York,2010-05-24,12.976678095826365,spring
New York,2010-05-25,10.238314722518975,spring
New York,2010-05-26,4.430494706038505,spring
New York,2010-05-27,11.43996406025578,spring
New York,2010-05-28,9.890802702018897,spring
New York,2010-05-29,4.286570399975718,spring
New York,2010-05-30,13.949466289444729,spring
New York,2010-05-31,8.712790806670684,spring
New York,2010-06-01,26.760942553017703,summer
New York,2010-06-02,22.90770223845307,summer
New York,2010-06-03,33.65835377776119,summer
New York,2010-06-04,35.305646105531764,summer
New York,2010-06-05,22.23140309765495,summer
New York,2010-06-06,27.861499003038524,summer
New York,2010-06-07,32.29924574156145,summer
New York,2010-06-08,22.61481584531608,summer
New York,2010-06-09,27.005634706665674,summer
New York,2010-06-10,23.229019544549455,summer
New York,2010-06-11,21.687969496852183,summer
New York,2010-06-12,25.68729217074702,summer
New York,2010-06-13,27.160821809281778,summer
New York,2010-06-14,21.377117839519027,summer
New York,2010-06-15,24.421365302433287,summer
New York,2010-06-16,23.495415582932782,summer
New York,2010-06-17,20.252366046723928,summer
New York,2010-06-18,20.10341976906373,summer
New York,2010-06-19,35.52463106582587,summer
New York,2010-06-20,28.724579641651516,summer
New York,2010-06-21,22.751511616934632,summer
New York,2010-06-22,16.368570791911928,summer
New York,2010-06-23,30.88306954101504,summer
New York,2010-06-24,24.09320214807357,summer
New York,2010-06-25,28.20633503643537,summer
New York,2010-06-26,32.21154819981768,summer
New York,2010-06-27,29.34781794449335,summer
New York,2010-06-28,21.781388737441507,summer
New York,2010-06-29,30.322135040868567,summer
New York,2010-06-30,28.472898531514094,summer
New York,2010-07-01,29.161359304361522,summer
New York,2010-07-02,26.07983306530599,summer
New York,2010-07-03,32.22915857418536,summer
New York,2010-07-04,30.933908567805375,summer
New York,2010-07-05,21.715405328912134,summer
New York,2010-07-06,28.789543654086184,summer
New York,2010-07-07,21.77934344930442,summer
New York,2010-07-08,20.872142513507733,summer
New York,2010-07-09,31.004735081752422,summer
New York,2010-07-10,20.447620811926903,summer
New York,2010-07-11,24.622216692471802,summer
New York,2010-07-12,31.200646916950298,summer
New York,2010-07-13,23.5428734522309,summer
New York,2010-07-14,17.26484943387361,summer
New York,2010-07-15,29.38639531792171,summer
New York,2010-07-16,25.920413761848952,summer
New York,2010-07-17,28.19840692421431,summer
New York,2010-07-18,25.329118613655446,summer
New York,2010-07-19,24.25486549162263,summer
New York,2010-07-20,31.65832311652791,summer
New York,2010-07-21,24.219205841516214,summer
New York,2010-07-22,27.96485699347273,summer
New York,2010-07-23,27.759520111417398,summer
New York,2010-07-24,22.616422021763412,summer
New York,2010-07-25,24.489066138450163,summer
New York,2010-07-26,26.328621115542003,summer
New York,2010-07-27,28.36089189679433,summer
New York,2010-07-28,28.531899154132336,summer
New York,2010-07-29,26.578937906631573,summer
New York,2010-07-30,20.683239196605903,summer
New York,2010-07-31,29.13367640944949,summer
New York,2010-08-01,25.557111872732808,summer
New York,2010-08-02,32.45222476511349,summer
New York,2010-08-03,22.9311653865403,summer
New York,2010-08-04,19.37779890943698,summer
New York,2010-08-05,18.621018008562068,summer
New York,2010-08-06,34.5329705509337,summer
New York,2010-08-07,28.17585426816971,summer
New York,2010-08-08,29.28224265641213,summer
New York,2010-08-09,24.42117220128303,summer
New York,2010-08-10,24.502459838383142,summer
New York,2010-08-11,29.999506268010467,summer
New York,2010-08-12,22.554540491036732,summer
New York,2010-08-13,36.19511649696621,summer
New York,2010-08-14,20.48919409381519,summer
New York,2010-08-15,27.411551454341296,summer
New York,2010-08-16,24.37473822756116,summer
New York,2010-08-17,14.068603712574788,summer
New York,2010-08-18,26.179819744129922,summer
New York,2010-08-19,19.82708369281424,summer
New York,2010-08-20,29.172807743156415,summer
New York,2010-08-21,20.442933355865183,summer
New York,2010-08-22,27.273980060611155,summer
New York,2010-08-23,24.47820654819736,summer
New York,2010-08-24,22.693052289480416,summer
New York,2010-08-25,19.635410716582612,summer
New York,2010-08-26,26.504738300223003,summer
New York,2010-08-27,29.512814680423226,summer
New York,2010-08-28,26.839274217345615,summer
New York,2010-08-29,20.76211564884626,summer
New York,2010-08-30,23.02689053166317,summer
New York,2010-08-31,21.95558549767827,summer
New York,2010-09-01,10.771423901451897,autumn
New York,2010-09-02,13.124457077522159,autumn
New York,2010-09-03,6.066084329891003,autumn
New York,2010-09-04,13.556794710499899,autumn
New York,2010-09-05,28.87880683258916,autumn
New York,2010-09-06,10.679270913640448,autumn
New York,2010-09-07,15.415702172596566,autumn
New York,2010-09-08,20.350553823980874,autumn
New York,2010-09-09,13.329047054162032,autumn
New York,2010-09-10,18.56766503887252,autumn
New York,2010-09-11,11.537339013665084,autumn
New York,2010-09-12,10.03152008823905,autumn
New York,2010-09-13,19.29024621915723,autumn
New York,2010-09-14,13.011649743550066,autumn
New York,2010-09-15,17.124178774599674,autumn
New York,2010-09-16,13.213624065793557,autumn
New York,2010-09-17,23.21122632084975,autumn
New York,2010-09-18,10.095153260373085,autumn
New York,2010-09-19,12.440566869496541,autumn
New York,2010-09-20,8.451638122827019,autumn
New York,2010-09-21,13.313927686885869,autumn
New York,2010-09-22,19.017435445021412,autumn
New York,2010-09-23,22.377085073802956,autumn
New York,2010-09-24,17.91409286724598,autumn
New York,2010-09-25,10.813760457697008,autumn
New York,2010-09-26,25.284290247705535,autumn
New York,2010-09-27,16.49512205478357,autumn
New York,2010-09-28,24.719340352558383,autumn
New York,2010-09-29,14.95474222872174,autumn
New York,2010-09-30,13.241103622884733,autumn
New York,2010-10-01,15.427871011971366,autumn
New York,2010-10-02,17.301801499464613,autumn
New York,2010-10-03,15.256876261867511,autumn
New York,2010-10-04,26.147928822742017,autumn
New York,2010-10-05,13.608741706323594,autumn
New York,2010-10-06,20.570111469796707,autumn
New York,2010-10-07,12.900411852269581,autumn
New York,2010-10-08,14.280430140210441,autumn
New York,2010-10-09,19.827906478126987,autumn
New York,2010-10-10,8.485635266711533,autumn
New York,2010-10-11,7.6484316834575665,autumn
New York,2010-10-12,18.012897988256626,autumn
New York,2010-10-13,20.930663081497595,autumn
New York,2010-10-14,20.49653949142298,autumn
New York,2010-10-15,20.019194742175078,autumn
New York,2010-10-16,19.08355580067866,autumn
New York,2010-10-17,19.486256179991496,autumn
New York,2010-10-18,19.545757958035963,autumn
New York,2010-10-19,16.99246263244989,autumn
New York,2010-10-20,8.999913701250453,autumn
New York,2010-10-21,11.915085693603904,autumn
New York,2010-10-22,22.262886681239543,autumn
New York,2010-10-23,5.500151302178388,autumn
New York,2010-10-24,16.025484898325093,autumn
New York,2010-10-25,3.3533879826791484,autumn
New York,2010-10-26,10.238975891407588,autumn
New York,2010-10-27,20.942715737824507,autumn
New York,2010-10-28,16.574878521223933,autumn
New York,2010-10-29,16.990898814481113,autumn
New York,2010-10-30,18.15054156021124,autumn
New York,2010-10-31,14.123439533066747,autumn
New York,2010-11-01,10.252984405663732,autumn
New York,2010-11-02,10.44018144711805,autumn
New York,2010-11-03,16.264771426458424,autumn
New York,2010-11-04,14.401120053176268,autumn
New York,2010-11-05,15.69676423449252,autumn
New York,2010-11-06,12.05355557632991,autumn
New York,2010-11-07,6.528097375376461,autumn
New York,2010-11-08,16.667853593711804,autumn
New York,2010-11-09,19.553806809592608,autumn
New York,2010-11-10,16.074220037400245,autumn
New York,2010-11-11,21.39894881000559,autumn
New York,2010-11-12,6.798562328076978,autumn
New York,2010-11-13,18.807870063335006,autumn
New York,2010-11-14,4.278024709929058,autumn
New York,2010-11-15,12.454551172057027,autumn
New York,2010-11-16,10.484633769120494,autumn
New York,2010-11-17,12.60587984424737,autumn
New York,2010-11-18,4.203549261143616,autumn
New York,2010-11-19,11.100055221786025,autumn
New York,2010-11-20,12.322661485127963,autumn
New York,2010-11-21,24.91363498886563,autumn
New York,2010-11-22,8.69274068612796,autumn
New York,2010-11-23,14.713325893707024,autumn
New York,2010-11-24,16.012243737100437,autumn
New York,2010-11-25,21.202507084708174,autumn
New York,2010-11-26,15.081985079197715,autumn
New York,2010-11-27,10.921684070409494,autumn
New York,2010-11-28,10.439510808402094,autumn
New York,2010-11-29,15.617980933302912,autumn
New York,2010-11-30,16.120064569237584,autumn
New York,2010-12-01,5.653026124119995,winter
New York,2010-12-02,-0.3199841885907773,winter
New York,2010-12-03,-5.773207406525569,winter
New York,2010-12-04,-1.5973517066877734,winter
New York,2010-12-05,3.0353123849679102,winter
New York,2010-12-06,-7.714986537097897,winter
New York,2010-12-07,-0.4687358925772261,winter
New York,2010-12-08,-0.5722000605601719,winter
New York,2010-12-09,-2.373606656699811,winter
New York,2010-12-10,-0.3841880800966704,winter
New York,2010-12-11,3.7124145638990007,winter
New York,2010-12-12,-1.1630538566115036,winter
New York,2010-12-13,-2.971336696570254,winter
New York,2010-12-14,0.9162994514557901,winter
New York,2010-12-15,11.664760917222647,winter
New York,2010-12-16,1.4612094348572087,winter
New York,2010-12-17,3.0680915885869964,winter
New York,2010-12-18,1.5377135592046138,winter
New York,2010-12-19,-0.9374399818582109,winter
New York,2010-12-20,-1.2128792052642756,winter
New York,2010-12-21,-9.340940406801355,winter
New York,2010-12-22,-2.0207051175416617,winter
New York,2010-12-23,-0.9288453784425689,winter
New York,2010-12-24,4.246229002463464,winter
New York,2010-12-25,4.377162932909556,winter
New York,2010-12-26,-7.339903153140054,winter
New York,2010-12-27,-6.23252377911312,winter
New York,2010-12-28,4.210448998017399,winter
New York,2010-12-29,-2.185298455491921,winter
New York,2010-12-30,-4.040505444052574,winter
New York,2010-12-31,3.3982395815436166,winter
New York,2011-01-01,0.5468819711721311,winter
New York,2011-01-02,-6.409616481781965,winter
New York,2011-01-03,-4.318059885215808,winter
New York,2011-01-04,-2.9411005998463096,winter
New York,2011-01-05,-2.1125351476520113,winter
New York,2011-01-06,5.265627254852284,winter
New York,2011-01-07,-1.7010406874075854,winter
New York,2011-01-08,-1.5327164184947553,winter
New York,2011-01-09,6.400392810552038,winter
New York,2011-01-10,1.3784336746833863,winter
New York,2011-01-11,-4.4486758040552505,winter
New York,2011-01-12,1.4502788534524447,winter
New York,2011-01-13,-1.01107127952649,winter
New York,2011-01-14,9.49904928540806,winter
New York,2011-01-15,7.020054775108202,winter
New York,2011-01-16,1.651483390409521,winter
New York,2011-01-17,-4.71673794915528,winter
New York,2011-01-18,-0.7295875615060315,winter
New York,2011-01-19,5.728223677822659,winter
New York,2011-01-20,5.086142161007197,winter
New York,2011-01-21,-6.59929277606797,winter
New York,2011-01-22,11.590754280895233,winter
New York,2011-01-23,0.5524475135636913,winter
New York,2011-01-24,-10.969727509651472,winter
New York,2011-01-25,-1.6942111534842876,winter
New York,2011-01-26,1.2820814011668356,winter
New York,2011-01-27,8.91303256855075,winter
New York,2011-01-28,6.728227063348823,winter
New York,2011-01-29,0.5621217824297028,winter
New York,2011-01-30,3.929450750331676,winter
New York,2011-01-31,-1.416408593761394,winter
New York,2011-02-01,5.407857151380544,winter
New York,2011-02-02,0.777717398500194,winter
New York,2011-02-03,-1.5722906560514747,winter
New York,2011-02-04,-6.318631691723158,winter
New York,2011-02-05,2.885033800230474,winter
New York,2011-02-06,4.275691290271783,winter
New York,2011-02-07,1.9021863448465683,winter
New York,2011-02-08,0.4882154154894556,winter
New York,2011-02-09,-7.414311510175785,winter
New York,2011-02-10,-0.3192597466926176,winter
New York,2011-02-11,-4.016771937212779,winter
New York,2011-02-12,-0.24001987058019203,winter
New York,2011-02-13,2.3682800217676867,winter
New York,2011-02-14,2.7393841118173032,winter
New York,2011-02-15,-4.957807032199791,winter
New York,2011-02-16,-3.126472829552892,winter
New York,2011-02-17,-2.0803507464593847,winter
New York,2011-02-18,1.06078097523965,winter
New York,2011-02-19,7.266384751938589,winter
New York,2011-02-20,-3.2270423075819386,winter
New York,2011-02-21,-2.65460048132173,winter
New York,2011-02-22,1.2947593692941775,winter
New York,2011-02-23,-7.303738815136206,winter
New York,2011-02-24,4.587082356254313,winter
New York,2011-02-25,0.011937361442305224,winter
New York,2011-02-26,7.1888999782869085,winter
New York,2011-02-27,-1.776294515201402,winter
New York,2011-02-28,0.6375855772530645,winter
New York,2011-03-01,15.319991755579647,spring
New York,2011-03-02,6.2516583508197785,spring
New York,2011-03-03,8.074326431861994,spring
New York,2011-03-04,12.044047450202768,spring
New York,2011-03-05,5.8851441204367925,spring
New York,2011-03-06,11.266736567565662,spring
New York,2011-03-07,15.998346324665864,spring
New York,2011-03-08,6.005517930410859,spring
New York,2011-03-09,5.394077126952112,spring
New York,2011-03-10,10.969387711677427,spring
New York,2011-03-11,22.911264553837185,spring
New York,2011-03-12,3.037884422204372,spring
New York,2011-03-13,5.849276332847247,spring
New York,2011-03-14,9.656729533870209,spring
New York,2011-03-15,15.9487786322691,spring
New York,2011-03-16,10.007788697117089,spring
New York,2011-03-17,13.021520864491643,spring
New York,2011-03-18,19.448783818146314,spring
New York,2011-03-19,8.81342044659742,spring
New York,2011-03-20,5.184620371519762,spring
New York,2011-03-21,9.08133939184946,spring
New York,2011-03-22,5.715005815956474,spring
New York,2011-03-23,13.585038403578974,spring
New York,2011-03-24,10.183314988442497,spring
New York,2011-03-25,6.354042077309678,spring
New York,2011-03-26,9.12810768998717,spring
New York,2011-03-27,22.619303522478184,spring
New York,2011-03-28,4.284000857622589,spring
New York,2011-03-29,17.82054861504476,spring
New York,2011-03-30,17.46256977620541,spring
New York,2011-03-31,11.173429371052675,spring
New York,2011-04-01,7.982014524008494,spring
New York,2011-04-02,7.818521567058326,spring
New York,2011-04-03,5.9490464863021835,spring
New York,2011-04-04,5.852648649570554,spring
New York,2011-04-05,9.689563576597106,spring
New York,2011-04-06,14.709953216645413,spring
New York,2011-04-07,9.213642532529875,spring
New York,2011-04-08,18.477999279417322,spring
New York,2011-04-09,16.020193692624424,spring
New York,2011-04-10,9.519589240214168,spring
New York,2011-04-11,13.245069215473931,spring
New York,2011-04-12,14.468732798290294,spring
New York,2011-04-13,19.75728705770253,spring
New York,2011-04-14,4.996615536303271,spring
New York,2011-04-15,8.707127131505015,spring
New York,2011-04-16,12.240891693207457,spring
New York,2011-04-17,15.876232880298108,spring
New York,2011-04-18,5.416073766875594,spring
New York,2011-04-19,6.049167799368743,spring
New York,2011-04-20,-4.1367179019308224,spring
New York,2011-04-21,9.186635139146546,spring
New York,2011-04-22,6.759895016536969,spring
New York,2011-04-23,13.497557871800254,spring
New York,2011-04-24,10.562770213382478,spring
New York,2011-04-25,3.5892849276584187,spring
New York,2011-04-26,9.002180000510672,spring
New York,2011-04-27,7.05691395531597,spring
New York,2011-04-28,8.3885579220759,spring
New York,2011-04-29,1.349670276993475,spring
New York,2011-04-30,14.331373308343,spring
New York,2011-05-01,6.037168894525724,spring
New York,2011-05-02,8.162517932640167,spring
New York,2011-05-03,7.823031465219602,spring
New York,2011-05-04,5.227613293682949,spring
New York,2011-05-05,14.35594417679096,spring
New York,2011-05-06,2.735757949999975,spring
New York,2011-05-07,11.082508554733957,spring
New York,2011-05-08,11.82826310423606,spring
New York,2011-05-09,14.474364405862463,spring
New York,2011-05-10,5.729802218953654,spring
New York,2011-05-11,18.600386573503307,spring
New York,2011-05-12,3.274060561421109,spring
New York,2011-05-13,10.315827683147475,spring
New York,2011-05-14,10.750533647472002,spring
New York,2011-05-15,6.532232556342574,spring
New York,2011-05-16,1.7467618244920597,spring
New York,2011-05-17,7.6200692627607065,spring
New York,2011-05-18,5.976725146649327,spring
New York,2011-05-19,10.519832169865975,spring
New York,2011-05-20,5.8833920615860205,spring
New York,2011-05-21,20.96591620407027,spring
New York,2011-05-22,12.935775739865292,spring
New York,2011-05-23,14.25749291004335,spring
New York,2011-05-24,14.588703583345648,spring
New York,2011-05-25,8.59083941464266,spring
New York,2011-05-26,8.293582524281579,spring
New York,2011-05-27,13.28743623270541,spring
New York,2011-05-28,11.472056337546249,spring
New York,2011-05-29,9.135689965215041,spring
New York,2011-05-30,23.63562618434152,spring
New York,2011-05-31,14.900635824266503,spring
New York,2011-06-01,18.68641987192859,summer
New York,2011-06-02,25.245816941117184,summer
New York,2011-06-03,29.731904501712723,summer
New York,2011-06-04,24.060776819093906,summer
New York,2011-06-05,20.262708699321678,summer
New York,2011-06-06,28.62672437438666,summer
New York,2011-06-07,30.58224246982374,summer
New York,2011-06-08,26.04480708770814,summer
New York,2011-06-09,21.652607588058125,summer
New York,2011-06-10,22.14400860106847,summer
New York,2011-06-11,30.101023473760762,summer
New York,2011-06-12,17.84899781479787,summer
New York,2011-06-13,23.886342780323336,summer
New York,2011-06-14,27.483287878683523,summer
New York,2011-06-15,32.81825666049632,summer
New York,2011-06-16,31.26481962760056,summer
New York,2011-06-17,13.687343645789213,summer
New York,2011-06-18,22.942095863824157,summer
New York,2011-06-19,26.63470581501825,summer
New York,2011-06-20,21.32459135164263,summer
New York,2011-06-21,26.685287688037118,summer
New York,2011-06-22,18.699563758274216,summer
New York,2011-06-23,17.23744233949283,summer
New York,2011-06-24,19.559344661144426,summer
New York,2011-06-25,35.302487580105165,summer
New York,2011-06-26,37.101709993253664,summer
New York,2011-06-27,14.365585470054164,summer
New York,2011-06-28,20.78892123747719,summer
New York,2011-06-29,24.599426095017233,summer
New York,2011-06-30,21.191724284113523,summer
New York,2011-07-01,23.084574407041945,summer
New York,2011-07-02,29.83102457823937,summer
New York,2011-07-03,13.655603294860022,summer
New York,2011-07-04,23.5552865705894,summer
New York,2011-07-05,17.291357805972474,summer
New York,2011-07-06,19.048897895534,summer
New York,2011-07-07,23.426805962636813,summer
New York,2011-07-08,29.548700589147465,summer
New York,2011-07-09,24.163315551548845,summer
New York,2011-07-10,31.377613256043155,summer
New York,2011-07-11,29.691498871588806,summer
New York,2011-07-12,27.7202008713181,summer
New York,2011-07-13,27.46877705439144,summer
New York,2011-07-14,22.984461260014793,summer
New York,2011-07-15,22.58120785890215,summer
New York,2011-07-16,20.735685191016294,summer
New York,2011-07-17,25.341374407344624,summer
New York,2011-07-18,25.623390233571357,summer
New York,2011-07-19,24.071634596939752,summer
New York,2011-07-20,31.792755645696992,summer
New York,2011-07-21,26.4291272608547,summer
New York,2011-07-22,35.39421438211386,summer
New York,2011-07-23,28.09419083828426,summer
New York,2011-07-24,24.063504252628775,summer
New York,2011-07-25,22.264510952757735,summer
New York,2011-07-26,28.77426946452813,summer
New York,2011-07-27,33.6646688855473,summer
New York,2011-07-28,38.9147348708073,summer
New York,2011-07-29,21.498499969568602,summer
New York,2011-07-30,21.240353486429544,summer
New York,2011-07-31,20.67781213866431,summer
New York,2011-08-01,16.14219940754969,summer
New York,2011-08-02,32.16936751586932,summer
New York,2011-08-03,15.622366875521593,summer
New York,2011-08-04,26.956955345297967,summer
New York,2011-08-05,30.535138777830497,summer
New York,2011-08-06,18.93632869883291,summer
New York,2011-08-07,26.486457949326837,summer
New York,2011-08-08,18.05400084812286,summer
New York,2011-08-09,26.516675948210356,summer
New York,2011-08-10,31.67751384058528,summer
New York,2011-08-11,21.072869224950885,summer
New York,2011-08-12,23.11577015276556,summer
New York,2011-08-13,23.95747361293598,summer
New York,2011-08-14,25.756461809594477,summer
New York,2011-08-15,26.118905435845804,summer
New York,2011-08-16,37.05499728438787,summer
New York,2011-08-17,25.578419081094832,summer
New York,2011-08-18,24.053425965796787,summer
New York,2011-08-19,22.268915206060715,summer
New York,2011-08-20,31.463893979203114,summer
New York,2011-08-21,28.167268799652994,summer
New York,2011-08-22,18.239901390479705,summer
New York,2011-08-23,26.69547188710621,summer
New York,2011-08-24,25.760950251863186,summer
New York,2011-08-25,26.464036933661742,summer
New York,2011-08-26,26.710206475964263,summer
New York,2011-08-27,29.854364338474966,summer
New York,2011-08-28,26.05548159644736,summer
New York,2011-08-29,18.397371257163158,summer
New York,2011-08-30,30.15156668976102,summer
New York,2011-08-31,29.729950277234753,summer
New York,2011-09-01,16.28506284287624,autumn
New York,2011-09-02,14.932229506432389,autumn
New York,2011-09-03,5.919777855775333,autumn
New York,2011-09-04,20.582565488511353,autumn
New York,2011-09-05,2.0187920939869883,autumn
New York,2011-09-06,16.675911120480368,autumn
New York,2011-09-07,8.21620308577292,autumn
New York,2011-09-08,13.550217844468529,autumn
New York,2011-09-09,17.378437410240114,autumn
New York,2011-09-10,22.56211069774712,autumn
New York,2011-09-11,23.766860429444925,autumn
New York,2011-09-12,8.43986078988949,autumn
New York,2011-09-13,16.117258103460895,autumn
New York,2011-09-14,7.001044323962696,autumn
New York,2011-09-15,13.254028784076992,autumn
New York,2011-09-16,14.624391142826076,autumn
New York,2011-09-17,17.55075602679599,autumn
New York,2011-09-18,7.447051218117081,autumn
New York,2011-09-19,18.688853076403884,autumn
New York,2011-09-20,12.630800866207524,autumn
New York,2011-09-21,17.480307350299373,autumn
New York,2011-09-22,9.975098996107352,autumn
New York,2011-09-23,13.434276719347995,autumn
New York,2011-09-24,24.76119961517555,autumn
New York,2011-09-25,19.38861947125648,autumn
New York,2011-09-26,15.312774234209746,autumn
New York,2011-09-27,17.381472138843634,autumn
New York,2011-09-28,3.5591898176002505,autumn
New York,2011-09-29,18.081651693338365,autumn
New York,2011-09-30,18.162616353355165,autumn
New York,2011-10-01,11.178968192468997,autumn
New York,2011-10-02,17.270372658657113,autumn
New York,2011-10-03,16.052246265684403,autumn
New York,2011-10-04,18.020829140000938,autumn
New York,2011-10-05,16.803779144692275,autumn
New York,2011-10-06,16.998097641206986,autumn
New York,2011-10-07,15.436712852446401,autumn
New York,2011-10-08,12.516662296230555,autumn
New York,2011-10-09,14.134101274519464,autumn
New York,2011-10-10,10.148261212687425,autumn
New York,2011-10-11,26.918460473135383,autumn
New York,2011-10-12,9.587095239219984,autumn
New York,2011-10-13,14.955437589918665,autumn
